date,home_team,away_team,home_score,away_score,goal_diff,tournament,country,neutral,home_is_host,elo_diff,home_higher_elo,home_recent_win_rate,away_recent_win_rate,recent_form_diff,home_avg_goals_last10,away_avg_goals_last10,diff_in_avg_goals,home_total_goals_last10,away_total_goals_last10,home_total_conceded_last10,away_total_conceded_last10,diff_in_total_conceded,tournament_weight,match_result
2020-11-18,Kosovo,Moldova,1,0,1,UEFA Nations League,Kosovo,False,1,204.0,1,0.0,0.0,0.0,0.6,0.3,0.3,6.0,3.0,17.0,21.0,-4.0,2,home_win
2020-11-18,Georgia,Estonia,0,0,0,UEFA Nations League,Georgia,False,1,102.0,1,0.3,0.0,0.3,1.1,0.6,0.5000000000000001,11.0,6.0,12.0,25.0,-13.0,2,draw
2020-11-18,Armenia,North Macedonia,1,0,1,UEFA Nations League,Cyprus,True,0,-141.0,0,0.3,0.5,-0.2,1.4,1.4,0.0,14.0,14.0,22.0,12.0,10.0,2,home_win
2020-11-18,Serbia,Russia,5,0,5,UEFA Nations League,Serbia,False,1,9.0,1,0.3,0.4,-0.10000000000000003,1.4,2.1,-0.7000000000000002,14.0,21.0,14.0,13.0,1.0,2,home_win
2020-11-18,Hungary,Turkey,2,0,2,UEFA Nations League,Hungary,False,1,-47.0,0,0.5,0.2,0.3,1.2,1.5,-0.30000000000000004,12.0,15.0,10.0,13.0,-3.0,2,home_win
2020-11-18,Czech Republic,Slovakia,2,0,2,UEFA Nations League,Czech Republic,False,1,-20.0,0,0.5,0.3,0.2,1.3,1.1,0.19999999999999996,13.0,11.0,12.0,13.0,-1.0,2,home_win
2020-11-18,Austria,Norway,1,1,0,UEFA Nations League,Austria,False,1,67.0,1,0.8,0.5,0.30000000000000004,1.6,2.0,-0.3999999999999999,16.0,20.0,8.0,11.0,-3.0,2,draw
2020-11-18,Northern Ireland,Romania,1,1,0,UEFA Nations League,Northern Ireland,False,1,3.0,1,0.1,0.3,-0.19999999999999998,0.9,1.4,-0.4999999999999999,9.0,14.0,21.0,21.0,0.0,2,draw
2020-11-18,Belgium,Denmark,4,2,2,UEFA Nations League,Belgium,False,1,155.0,1,0.8,0.7,0.10000000000000009,2.7,2.3,0.40000000000000036,27.0,23.0,8.0,4.0,4.0,2,home_win
2020-11-18,England,Iceland,4,0,4,UEFA Nations League,England,False,1,208.0,1,0.7,0.4,0.29999999999999993,2.6,1.0,1.6,26.0,10.0,4.0,17.0,-13.0,2,home_win
2020-11-18,Poland,Netherlands,1,2,-1,UEFA Nations League,Poland,False,1,-28.0,0,0.7,0.4,0.29999999999999993,1.9,1.3,0.5999999999999999,19.0,13.0,8.0,6.0,2.0,2,away_win
2020-11-18,Bosnia and Herzegovina,Italy,0,2,-2,UEFA Nations League,Bosnia and Herzegovina,False,1,-188.0,0,0.1,0.7,-0.6,0.8,3.2,-2.4000000000000004,8.0,32.0,17.0,3.0,14.0,2,away_win
2020-11-18,Israel,Scotland,1,0,1,UEFA Nations League,Israel,False,1,-171.0,0,0.2,0.6,-0.39999999999999997,1.1,1.7,-0.5999999999999999,11.0,17.0,14.0,6.0,8.0,2,home_win
2020-12-04,Qatar,Bangladesh,5,0,5,FIFA World Cup qualification,Qatar,False,1,467.0,1,0.5,0.4,0.09999999999999998,1.9,1.1,0.7999999999999998,19.0,11.0,14.0,9.0,5.0,3,home_win
2020-12-09,United States,El Salvador,6,0,6,Friendly,United States,False,1,199.0,1,0.5,0.6,-0.09999999999999998,2.3,1.1,1.1999999999999997,23.0,11.0,10.0,6.0,4.0,1,home_win
2021-01-12,United Arab Emirates,Iraq,0,0,0,Friendly,United Arab Emirates,False,1,-21.0,0,0.4,0.6,-0.19999999999999996,1.8,1.6,0.19999999999999996,18.0,16.0,17.0,5.0,12.0,1,draw
2021-01-18,Kuwait,Palestine,0,1,-1,Friendly,Kuwait,False,1,-144.0,0,0.4,0.3,0.10000000000000003,2.4,1.1,1.2999999999999998,24.0,11.0,12.0,12.0,0.0,1,away_win
2021-01-19,Dominican Republic,Puerto Rico,0,1,-1,Friendly,Dominican Republic,False,1,78.0,1,0.2,0.2,0.0,0.6,0.8,-0.20000000000000007,6.0,8.0,13.0,24.0,-11.0,1,away_win
2021-01-22,Guatemala,Puerto Rico,1,0,1,Friendly,Guatemala,False,1,170.0,1,0.6,0.3,0.3,3.5,0.7,2.8,35.0,7.0,3.0,20.0,-17.0,1,home_win
2021-01-25,Dominican Republic,Serbia,0,0,0,Friendly,Dominican Republic,False,1,-476.0,0,0.2,0.3,-0.09999999999999998,0.6,1.7,-1.1,6.0,17.0,13.0,13.0,0.0,1,draw
2021-01-27,Iraq,Kuwait,2,1,1,Friendly,Iraq,False,1,287.0,1,0.5,0.4,0.09999999999999998,1.4,2.4,-1.0,14.0,24.0,5.0,12.0,-7.0,1,home_win
2021-01-28,Panama,Serbia,0,0,0,Friendly,Panama,False,1,-184.0,0,0.3,0.2,0.09999999999999998,0.9,1.4,-0.4999999999999999,9.0,14.0,18.0,11.0,7.0,1,draw
2021-01-31,United States,Trinidad and Tobago,7,0,7,Friendly,United States,False,1,344.0,1,0.6,0.1,0.5,2.9,1.6,1.2999999999999998,29.0,16.0,9.0,23.0,-14.0,1,home_win
2021-02-01,Jordan,Tajikistan,2,0,2,Friendly,United Arab Emirates,True,0,101.0,1,0.5,0.2,0.3,1.4,0.8,0.5999999999999999,14.0,8.0,6.0,15.0,-9.0,1,home_win
2021-02-05,Jordan,Tajikistan,0,1,-1,Friendly,United Arab Emirates,True,0,101.0,1,0.5,0.2,0.3,1.5,0.8,0.7,15.0,8.0,6.0,16.0,-10.0,1,away_win
2021-02-15,Jordan,Uzbekistan,0,2,-2,Friendly,United Arab Emirates,True,0,-39.0,0,0.4,0.5,-0.09999999999999998,1.3,1.9,-0.5999999999999999,13.0,19.0,6.0,11.0,-5.0,1,away_win
2021-02-24,Guatemala,Nicaragua,1,0,1,Friendly,Guatemala,False,1,57.0,1,0.7,0.2,0.49999999999999994,3.6,1.0,2.6,36.0,10.0,1.0,13.0,-12.0,1,home_win
2021-03-13,Kenya,South Sudan,1,0,1,Friendly,Kenya,False,1,189.0,1,0.2,0.3,-0.09999999999999998,1.0,0.6,0.4,10.0,6.0,15.0,10.0,5.0,1,home_win
2021-03-15,Kenya,Tanzania,2,1,1,Friendly,Kenya,False,1,100.0,1,0.3,0.1,0.19999999999999998,1.1,0.8,0.30000000000000004,11.0,8.0,13.0,14.0,-1.0,1,home_win
2021-03-17,Ethiopia,Malawi,4,0,4,Friendly,Ethiopia,False,1,-74.0,0,0.2,0.2,0.0,0.8,0.4,0.4,8.0,4.0,12.0,7.0,5.0,1,home_win
2021-03-20,Oman,Jordan,0,0,0,Friendly,United Arab Emirates,True,0,60.0,1,0.6,0.4,0.19999999999999996,1.6,1.1,0.5,16.0,11.0,9.0,4.0,5.0,1,draw
2021-03-24,Chad,Namibia,0,3,-3,African Cup of Nations qualification,Chad,False,1,-196.0,0,0.1,0.3,-0.19999999999999998,0.4,0.9,-0.5,4.0,9.0,16.0,15.0,1.0,2,away_win
2021-03-24,Turkey,Netherlands,4,2,2,FIFA World Cup qualification,Turkey,False,1,-122.0,0,0.2,0.4,-0.2,1.4,1.3,0.09999999999999987,14.0,13.0,14.0,6.0,8.0,3,home_win
2021-03-24,Gibraltar,Norway,0,3,-3,FIFA World Cup qualification,Gibraltar,False,1,-562.0,0,0.2,0.5,-0.3,0.6,2.0,-1.4,6.0,20.0,22.0,11.0,11.0,3,away_win
2021-03-24,Latvia,Montenegro,1,2,-1,FIFA World Cup qualification,Latvia,False,1,-288.0,0,0.3,0.5,-0.2,1.3,1.3,0.0,13.0,13.0,6.0,10.0,-4.0,3,away_win
2021-03-24,Malta,Russia,1,3,-2,FIFA World Cup qualification,Malta,False,1,-510.0,0,0.4,0.3,0.10000000000000003,1.4,1.6,-0.20000000000000018,14.0,16.0,15.0,18.0,-3.0,3,away_win
2021-03-24,Slovenia,Croatia,1,0,1,FIFA World Cup qualification,Slovenia,False,1,-238.0,0,0.6,0.4,0.19999999999999996,1.5,1.9,-0.3999999999999999,15.0,19.0,4.0,22.0,-18.0,3,home_win
2021-03-24,Uganda,Burkina Faso,0,0,0,African Cup of Nations qualification,Uganda,False,1,-90.0,0,0.4,0.5,-0.09999999999999998,0.8,1.2,-0.3999999999999999,8.0,12.0,6.0,5.0,1.0,2,draw
2021-03-24,South Sudan,Malawi,0,1,-1,African Cup of Nations qualification,Sudan,True,0,-142.0,0,0.3,0.2,0.09999999999999998,0.6,0.4,0.19999999999999996,6.0,4.0,8.0,11.0,-3.0,2,away_win
2021-03-24,São Tomé and Príncipe,Sudan,0,2,-2,African Cup of Nations qualification,São Tomé and Príncipe,False,1,-210.0,0,0.2,0.3,-0.09999999999999998,1.1,1.2,-0.09999999999999987,11.0,12.0,22.0,14.0,8.0,2,away_win
2021-03-24,Rwanda,Mozambique,1,0,1,African Cup of Nations qualification,Rwanda,False,1,-82.0,0,0.3,0.4,-0.10000000000000003,1.5,1.0,0.5,15.0,10.0,10.0,12.0,-2.0,2,home_win
2021-03-24,Ethiopia,Madagascar,4,0,4,African Cup of Nations qualification,Ethiopia,False,1,-191.0,0,0.3,0.3,0.0,1.2,1.5,-0.30000000000000004,12.0,15.0,9.0,13.0,-4.0,2,home_win
2021-03-24,Cyprus,Slovakia,0,0,0,FIFA World Cup qualification,Cyprus,False,1,-254.0,0,0.1,0.3,-0.19999999999999998,0.6,1.0,-0.4,6.0,10.0,22.0,14.0,8.0,3,draw
2021-03-24,Estonia,Czech Republic,2,6,-4,FIFA World Cup qualification,Poland,True,0,-276.0,0,0.0,0.6,-0.6,0.6,1.3,-0.7000000000000001,6.0,13.0,22.0,9.0,13.0,3,away_win
2021-03-24,Guinea,Mali,1,0,1,African Cup of Nations qualification,France,True,0,-78.0,0,0.4,0.5,-0.09999999999999998,1.2,1.4,-0.19999999999999996,12.0,14.0,12.0,8.0,4.0,2,home_win
2021-03-24,Finland,Bosnia and Herzegovina,2,2,0,FIFA World Cup qualification,Finland,False,1,1.0,1,0.6,0.1,0.5,1.4,0.7,0.7,14.0,7.0,12.0,17.0,-5.0,3,draw
2021-03-24,Suriname,Cayman Islands,3,0,3,FIFA World Cup qualification,Suriname,False,1,176.0,1,0.6,0.3,0.3,2.4,0.8,1.5999999999999999,24.0,8.0,7.0,21.0,-14.0,3,home_win
2021-03-24,Guatemala,Cuba,1,0,1,FIFA World Cup qualification,Guatemala,False,1,176.0,1,0.8,0.2,0.6000000000000001,3.7,0.7,3.0,37.0,7.0,1.0,34.0,-33.0,3,home_win
2021-03-24,France,Ukraine,1,1,0,FIFA World Cup qualification,France,False,1,234.0,1,0.8,0.3,0.5,2.3,0.9,1.4,23.0,9.0,9.0,24.0,-15.0,3,draw
2021-03-24,Serbia,Republic of Ireland,3,2,1,FIFA World Cup qualification,Serbia,False,1,36.0,1,0.2,0.1,0.1,1.2,0.5,0.7,12.0,5.0,9.0,9.0,0.0,3,home_win
2021-03-24,Saint Kitts and Nevis,Puerto Rico,1,0,1,FIFA World Cup qualification,Dominican Republic,True,0,132.0,1,0.3,0.3,0.0,1.2,0.7,0.5,12.0,7.0,14.0,21.0,-7.0,3,home_win
2021-03-24,Dominican Republic,Dominica,1,0,1,FIFA World Cup qualification,Dominican Republic,False,1,99.0,1,0.2,0.2,0.0,0.5,0.9,-0.4,5.0,9.0,10.0,21.0,-11.0,3,home_win
2021-03-24,Portugal,Azerbaijan,1,0,1,FIFA World Cup qualification,Italy,True,0,482.0,1,0.7,0.1,0.6,2.7,0.2,2.5,27.0,2.0,4.0,9.0,-5.0,3,home_win
2021-03-24,Antigua and Barbuda,Montserrat,2,2,0,FIFA World Cup qualification,Curaçao,True,0,206.0,1,0.5,0.5,0.0,1.9,1.0,0.8999999999999999,19.0,10.0,30.0,8.0,22.0,3,draw
2021-03-24,Kosovo,Lithuania,4,0,4,Friendly,Kosovo,False,1,41.0,1,0.1,0.5,-0.4,0.6,1.1,-0.5000000000000001,6.0,11.0,15.0,15.0,0.0,1,home_win
2021-03-24,Jordan,Lebanon,1,0,1,Friendly,United Arab Emirates,True,0,-20.0,0,0.4,0.3,0.10000000000000003,1.1,0.9,0.20000000000000007,11.0,9.0,4.0,10.0,-6.0,1,home_win
2021-03-24,Belarus,Honduras,1,1,0,Friendly,Belarus,False,1,-98.0,0,0.3,0.5,-0.2,1.3,2.0,-0.7,13.0,20.0,20.0,15.0,5.0,1,draw
2021-03-24,Belgium,Wales,3,1,2,FIFA World Cup qualification,Belgium,False,1,218.0,1,0.8,0.7,0.10000000000000009,2.9,1.1,1.7999999999999998,29.0,11.0,10.0,4.0,6.0,3,home_win
2021-03-24,Qatar,Luxembourg,1,0,1,Friendly,Hungary,True,0,156.0,1,0.5,0.3,0.2,2.2,1.0,1.2000000000000002,22.0,10.0,13.0,15.0,-2.0,1,home_win
2021-03-25,Andorra,Albania,0,1,-1,FIFA World Cup qualification,Andorra,False,1,-312.0,0,0.0,0.5,-0.5,0.4,1.6,-1.2000000000000002,4.0,16.0,24.0,9.0,15.0,3,away_win
2021-03-25,Romania,North Macedonia,3,2,1,FIFA World Cup qualification,Romania,False,1,104.0,1,0.3,0.5,-0.2,1.4,1.4,0.0,14.0,14.0,21.0,11.0,10.0,3,home_win
2021-03-25,South Africa,Ghana,1,1,0,African Cup of Nations qualification,South Africa,False,1,-83.0,0,0.5,0.5,0.0,1.3,1.5,-0.19999999999999996,13.0,15.0,11.0,8.0,3.0,2,draw
2021-03-25,Hungary,Poland,3,3,0,FIFA World Cup qualification,Hungary,False,1,-99.0,0,0.5,0.6,-0.09999999999999998,1.3,1.8,-0.5,13.0,18.0,10.0,10.0,0.0,3,draw
2021-03-25,Germany,Iceland,3,0,3,FIFA World Cup qualification,Germany,False,1,172.0,1,0.5,0.3,0.2,2.4,0.8,1.5999999999999999,24.0,8.0,17.0,20.0,-3.0,3,home_win
2021-03-25,Liechtenstein,Armenia,0,1,-1,FIFA World Cup qualification,Liechtenstein,False,1,-309.0,0,0.2,0.3,-0.09999999999999998,0.6,1.1,-0.5000000000000001,6.0,11.0,18.0,20.0,-2.0,3,away_win
2021-03-25,Gambia,Angola,1,0,1,African Cup of Nations qualification,Gambia,False,1,-100.0,0,0.4,0.3,0.10000000000000003,1.3,0.9,0.4,13.0,9.0,11.0,9.0,2.0,2,home_win
2021-03-25,Gabon,DR Congo,3,0,3,African Cup of Nations qualification,Gabon,False,1,-106.0,0,0.5,0.1,0.4,1.1,1.0,0.10000000000000009,11.0,10.0,10.0,15.0,-5.0,2,home_win
2021-03-25,Kenya,Egypt,1,1,0,African Cup of Nations qualification,Kenya,False,1,-245.0,0,0.3,0.7,-0.39999999999999997,1.0,1.2,-0.19999999999999996,10.0,12.0,12.0,3.0,9.0,2,draw
2021-03-25,Botswana,Zimbabwe,0,1,-1,African Cup of Nations qualification,Botswana,False,1,-110.0,0,0.2,0.2,0.0,0.4,0.9,-0.5,4.0,9.0,7.0,14.0,-7.0,2,away_win
2021-03-25,Zambia,Algeria,3,3,0,African Cup of Nations qualification,Zambia,False,1,-223.0,0,0.4,0.7,-0.29999999999999993,1.2,2.0,-0.8,12.0,20.0,15.0,6.0,9.0,2,draw
2021-03-25,Equatorial Guinea,Tanzania,1,0,1,African Cup of Nations qualification,Equatorial Guinea,False,1,10.0,1,0.4,0.1,0.30000000000000004,1.5,0.7,0.8,15.0,7.0,12.0,13.0,-1.0,2,home_win
2021-03-25,England,San Marino,5,0,5,FIFA World Cup qualification,England,False,1,860.0,1,0.7,0.0,0.7,2.4,0.1,2.3,24.0,1.0,4.0,33.0,-29.0,3,home_win
2021-03-25,Moldova,Faroe Islands,1,1,0,FIFA World Cup qualification,Moldova,False,1,-233.0,0,0.0,0.3,-0.3,0.2,1.0,-0.8,2.0,10.0,20.0,18.0,2.0,3,draw
2021-03-25,Comoros,Togo,0,0,0,African Cup of Nations qualification,Comoros,False,1,-3.0,0,0.4,0.1,0.30000000000000004,1.1,0.9,0.20000000000000007,11.0,9.0,10.0,13.0,-3.0,2,draw
2021-03-25,Libya,Tunisia,2,5,-3,African Cup of Nations qualification,Libya,False,1,-326.0,0,0.3,0.5,-0.2,1.7,1.3,0.3999999999999999,17.0,13.0,14.0,6.0,8.0,2,away_win
2021-03-25,Tajikistan,Mongolia,3,0,3,FIFA World Cup qualification,Tajikistan,False,1,238.0,1,0.3,0.2,0.09999999999999998,0.9,0.8,0.09999999999999998,9.0,8.0,15.0,20.0,-5.0,3,home_win
2021-03-25,Curaçao,Saint Vincent and the Grenadines,5,0,5,FIFA World Cup qualification,Curaçao,False,1,327.0,1,0.3,0.4,-0.10000000000000003,1.1,1.0,0.10000000000000009,11.0,10.0,8.0,9.0,-1.0,3,home_win
2021-03-25,Israel,Denmark,0,2,-2,FIFA World Cup qualification,Israel,False,1,-335.0,0,0.3,0.6,-0.3,1.1,2.1,-1.0,11.0,21.0,11.0,8.0,3.0,3,away_win
2021-03-25,Bahrain,Syria,3,1,2,Friendly,Bahrain,False,1,-75.0,0,0.5,0.6,-0.09999999999999998,1.4,1.9,-0.5,14.0,19.0,8.0,10.0,-2.0,1,home_win
2021-03-25,El Salvador,Grenada,2,0,2,FIFA World Cup qualification,El Salvador,False,1,329.0,1,0.5,0.4,0.09999999999999998,1.0,1.2,-0.19999999999999996,10.0,12.0,12.0,28.0,-16.0,3,home_win
2021-03-25,India,Oman,1,1,0,Friendly,United Arab Emirates,True,0,-116.0,0,0.0,0.6,-0.6,0.8,1.5,-0.7,8.0,15.0,18.0,8.0,10.0,1,draw
2021-03-25,Japan,South Korea,3,0,3,Friendly,Japan,False,1,37.0,1,0.6,0.6,0.0,1.5,1.8,-0.30000000000000004,15.0,18.0,8.0,7.0,1.0,1,home_win
2021-03-25,Saudi Arabia,Kuwait,1,0,1,Friendly,Saudi Arabia,False,1,296.0,1,0.5,0.3,0.2,1.4,1.8,-0.40000000000000013,14.0,18.0,9.0,14.0,-5.0,1,home_win
2021-03-25,United States,Jamaica,4,1,3,Friendly,Austria,True,0,111.0,1,0.7,0.7,0.0,3.6,2.5,1.1,36.0,25.0,6.0,8.0,-2.0,1,home_win
2021-03-25,Canada,Bermuda,5,1,4,FIFA World Cup qualification,United States,True,0,349.0,1,0.6,0.4,0.19999999999999996,2.8,1.3,1.4999999999999998,28.0,13.0,13.0,16.0,-3.0,3,home_win
2021-03-25,Haiti,Belize,2,0,2,FIFA World Cup qualification,Haiti,False,1,311.0,1,0.4,0.4,0.0,1.3,1.2,0.10000000000000009,13.0,12.0,12.0,13.0,-1.0,3,home_win
2021-03-25,Trinidad and Tobago,Guyana,3,0,3,FIFA World Cup qualification,Dominican Republic,True,0,212.0,1,0.1,0.3,-0.19999999999999998,1.6,1.5,0.10000000000000009,16.0,15.0,28.0,20.0,8.0,3,home_win
2021-03-25,Spain,Greece,1,1,0,FIFA World Cup qualification,Spain,False,1,232.0,1,0.5,0.6,-0.09999999999999998,2.6,1.2,1.4000000000000001,26.0,12.0,4.0,5.0,-1.0,3,draw
2021-03-25,Sweden,Georgia,1,0,1,FIFA World Cup qualification,Sweden,False,1,291.0,1,0.4,0.2,0.2,0.9,0.8,0.09999999999999998,9.0,8.0,16.0,10.0,6.0,3,home_win
2021-03-25,Bulgaria,Switzerland,1,3,-2,FIFA World Cup qualification,Bulgaria,False,1,-243.0,0,0.2,0.3,-0.09999999999999998,0.7,1.8,-1.1,7.0,18.0,11.0,13.0,-2.0,3,away_win
2021-03-25,Scotland,Austria,2,2,0,FIFA World Cup qualification,Scotland,False,1,-95.0,0,0.5,0.7,-0.19999999999999996,1.1,1.6,-0.5,11.0,16.0,7.0,9.0,-2.0,3,draw
2021-03-25,Panama,Barbados,1,0,1,FIFA World Cup qualification,Dominican Republic,True,0,303.0,1,0.3,0.5,-0.2,0.9,1.8,-0.9,9.0,18.0,17.0,15.0,2.0,3,home_win
2021-03-25,Italy,Northern Ireland,2,0,2,FIFA World Cup qualification,Italy,False,1,185.0,1,0.7,0.0,0.7,2.9,0.7,2.2,29.0,7.0,3.0,20.0,-17.0,3,home_win
2021-03-26,Niger,Ivory Coast,0,3,-3,African Cup of Nations qualification,Togo,True,0,-212.0,0,0.3,0.4,-0.10000000000000003,0.7,1.3,-0.6000000000000001,7.0,13.0,16.0,11.0,5.0,2,away_win
2021-03-26,Chile,Bolivia,2,1,1,Friendly,Chile,False,1,260.0,1,0.2,0.1,0.1,1.1,1.1,0.0,11.0,11.0,15.0,29.0,-14.0,1,home_win
2021-03-26,Eswatini,Guinea-Bissau,1,3,-2,African Cup of Nations qualification,Eswatini,False,1,-106.0,0,0.0,0.3,-0.3,0.7,0.6,0.09999999999999998,7.0,6.0,21.0,13.0,8.0,2,away_win
2021-03-26,Burundi,Central African Republic,2,2,0,African Cup of Nations qualification,Burundi,False,1,-93.0,0,0.2,0.2,0.0,0.7,0.7,0.0,7.0,7.0,13.0,15.0,-2.0,2,draw
2021-03-26,Mauritania,Morocco,0,0,0,African Cup of Nations qualification,Mauritania,False,1,-274.0,0,0.2,0.5,-0.3,0.7,1.8,-1.1,7.0,18.0,10.0,8.0,2.0,2,draw
2021-03-26,Cape Verde,Cameroon,3,1,2,African Cup of Nations qualification,Cape Verde,False,1,-121.0,0,0.2,0.3,-0.09999999999999998,0.7,0.9,-0.20000000000000007,7.0,9.0,9.0,4.0,5.0,2,home_win
2021-03-26,Congo,Senegal,0,0,0,African Cup of Nations qualification,Congo,False,1,-293.0,0,0.3,0.7,-0.39999999999999997,1.1,1.4,-0.2999999999999998,11.0,14.0,10.0,6.0,4.0,2,draw
2021-03-27,Czech Republic,Belgium,1,1,0,FIFA World Cup qualification,Czech Republic,False,1,-324.0,0,0.6,0.8,-0.20000000000000007,1.7,2.8,-1.0999999999999999,17.0,28.0,10.0,10.0,0.0,3,draw
2021-03-27,Serbia,Portugal,2,2,0,FIFA World Cup qualification,Serbia,False,1,-170.0,0,0.3,0.7,-0.39999999999999997,1.4,2.2,-0.8000000000000003,14.0,22.0,8.0,4.0,4.0,3,draw
2021-03-27,Belarus,Estonia,4,2,2,FIFA World Cup qualification,Belarus,False,1,89.0,1,0.3,0.0,0.3,1.4,0.8,0.5999999999999999,14.0,8.0,17.0,27.0,-10.0,3,home_win
2021-03-27,Benin,Nigeria,0,1,-1,African Cup of Nations qualification,Benin,False,1,-172.0,0,0.4,0.3,0.10000000000000003,1.0,1.6,-0.6000000000000001,10.0,16.0,8.0,14.0,-6.0,2,away_win
2021-03-27,Lesotho,Sierra Leone,0,0,0,African Cup of Nations qualification,Lesotho,False,1,-93.0,0,0.0,0.1,-0.1,0.8,0.8,0.0,8.0,8.0,12.0,16.0,-4.0,2,draw
2021-03-27,Slovakia,Malta,2,2,0,FIFA World Cup qualification,Slovakia,False,1,527.0,1,0.3,0.4,-0.10000000000000003,0.9,1.5,-0.6,9.0,15.0,11.0,11.0,0.0,3,draw
2021-03-27,Croatia,Cyprus,1,0,1,FIFA World Cup qualification,Croatia,False,1,393.0,1,0.3,0.1,0.19999999999999998,1.6,0.5,1.1,16.0,5.0,22.0,20.0,2.0,3,home_win
2021-03-27,Norway,Turkey,0,3,-3,FIFA World Cup qualification,Spain,True,0,-37.0,0,0.6,0.3,0.3,2.2,1.8,0.40000000000000013,22.0,18.0,10.0,16.0,-6.0,3,away_win
2021-03-27,Netherlands,Latvia,2,0,2,FIFA World Cup qualification,Netherlands,False,1,527.0,1,0.4,0.3,0.10000000000000003,1.5,1.4,0.10000000000000009,15.0,14.0,10.0,7.0,3.0,3,home_win
2021-03-27,Montenegro,Gibraltar,4,1,3,FIFA World Cup qualification,Montenegro,False,1,482.0,1,0.6,0.2,0.39999999999999997,1.5,0.6,0.9,15.0,6.0,4.0,24.0,-20.0,3,home_win
2021-03-27,Russia,Slovenia,2,1,1,FIFA World Cup qualification,Russia,False,1,82.0,1,0.4,0.6,-0.19999999999999996,1.8,1.5,0.30000000000000004,18.0,15.0,15.0,4.0,11.0,3,home_win
2021-03-27,Wales,Mexico,1,0,1,Friendly,Wales,False,1,-70.0,0,0.6,0.8,-0.20000000000000007,1.0,2.3,-1.2999999999999998,10.0,23.0,7.0,11.0,-4.0,1,home_win
2021-03-27,Turks and Caicos Islands,Nicaragua,0,7,-7,FIFA World Cup qualification,Dominican Republic,True,0,-193.0,0,0.2,0.2,0.0,1.2,0.9,0.29999999999999993,12.0,9.0,46.0,13.0,33.0,3,away_win
2021-03-27,Anguilla,Dominican Republic,0,6,-6,FIFA World Cup qualification,United States,True,0,-197.0,0,0.0,0.3,-0.3,0.3,0.6,-0.3,3.0,6.0,53.0,10.0,43.0,3,away_win
2021-03-27,British Virgin Islands,Guatemala,0,3,-3,FIFA World Cup qualification,Curaçao,True,0,-270.0,0,0.0,0.8,-0.8,0.4,2.8,-2.4,4.0,28.0,34.0,1.0,33.0,3,away_win
2021-03-27,United States Virgin Islands,Antigua and Barbuda,0,3,-3,FIFA World Cup qualification,United States Virgin Islands,False,1,-283.0,0,0.1,0.4,-0.30000000000000004,0.3,1.5,-1.2,3.0,15.0,38.0,32.0,6.0,3,away_win
2021-03-27,Qatar,Azerbaijan,2,1,1,Friendly,Hungary,True,0,211.0,1,0.5,0.1,0.4,2.1,0.2,1.9000000000000001,21.0,2.0,13.0,9.0,4.0,1,home_win
2021-03-27,Nepal,Bangladesh,0,0,0,Friendly,Nepal,False,1,51.0,1,0.1,0.3,-0.19999999999999998,0.3,1.0,-0.7,3.0,10.0,22.0,14.0,8.0,1,draw
2021-03-27,Bosnia and Herzegovina,Costa Rica,0,0,0,Friendly,Bosnia and Herzegovina,False,1,-17.0,0,0.1,0.1,0.0,0.9,0.7,0.20000000000000007,9.0,7.0,16.0,10.0,6.0,1,draw
2021-03-27,Republic of Ireland,Luxembourg,0,1,-1,FIFA World Cup qualification,Republic of Ireland,False,1,221.0,1,0.0,0.3,-0.3,0.4,0.8,-0.4,4.0,8.0,11.0,13.0,-2.0,3,away_win
2021-03-27,Bahamas,Saint Kitts and Nevis,0,4,-4,FIFA World Cup qualification,Bahamas,False,1,-194.0,0,0.4,0.4,0.0,2.0,1.2,0.8,20.0,12.0,24.0,12.0,12.0,3,away_win
2021-03-27,Aruba,Suriname,0,6,-6,FIFA World Cup qualification,United States,True,0,-206.0,0,0.1,0.7,-0.6,1.0,2.7,-1.7000000000000002,10.0,27.0,26.0,7.0,19.0,3,away_win
2021-03-28,San Marino,Hungary,0,3,-3,FIFA World Cup qualification,San Marino,False,1,-650.0,0,0.0,0.5,-0.5,0.1,1.5,-1.4,1.0,15.0,29.0,11.0,18.0,3,away_win
2021-03-28,Armenia,Iceland,2,0,2,FIFA World Cup qualification,Armenia,False,1,-205.0,0,0.4,0.2,0.2,1.1,0.7,0.40000000000000013,11.0,7.0,19.0,23.0,-4.0,3,home_win
2021-03-28,Tunisia,Equatorial Guinea,2,1,1,African Cup of Nations qualification,Tunisia,False,1,406.0,1,0.6,0.4,0.19999999999999996,1.8,1.2,0.6000000000000001,18.0,12.0,7.0,11.0,-4.0,2,home_win
2021-03-28,Mali,Chad,3,0,3,African Cup of Nations qualification,Mali,False,1,465.0,1,0.5,0.1,0.4,1.3,0.4,0.9,13.0,4.0,8.0,15.0,-7.0,2,home_win
2021-03-28,North Macedonia,Liechtenstein,5,0,5,FIFA World Cup qualification,North Macedonia,False,1,438.0,1,0.5,0.2,0.3,1.5,0.5,1.0,15.0,5.0,12.0,18.0,-6.0,3,home_win
2021-03-28,Ghana,São Tomé and Príncipe,3,1,2,African Cup of Nations qualification,Ghana,False,1,510.0,1,0.5,0.2,0.3,1.4,0.9,0.4999999999999999,14.0,9.0,7.0,21.0,-14.0,2,home_win
